Id,Income,Age,Experience,Married,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
17916,5723045.785738335,60.0,10.0,0.0,1.0,1.0,6.0,17.0
17917,73211.05946034845,43.0,6.0,0.0,0.0,0.0,5.0,12.0
17918,4488135.165734734,55.0,5.0,0.0,0.0,1.0,2.0,8.0
17919,5493307.014183781,55.0,13.0,0.0,0.0,1.0,4.0,14.0
17920,6107315.65047453,61.0,6.0,0.0,0.0,1.0,9.0,19.0
17921,4416991.985087046,66.0,7.0,0.0,1.0,0.0,4.0,14.0
17922,7102951.941998199,46.0,13.0,0.0,0.0,1.0,7.0,10.0
17923,3805723.6017625667,50.0,11.0,0.0,0.0,1.0,3.0,12.0
17924,6327398.22981422,45.0,18.0,0.0,0.0,0.0,5.0,10.0
17925,3190543.658808563,51.0,11.0,0.0,0.0,0.0,15.0,18.0
17926,2042040.709216203,53.0,9.0,0.0,0.0,0.0,8.0,13.0
17927,8115177.630058367,53.0,6.0,0.0,0.0,0.0,9.0,10.0
17928,3515316.6614229213,57.0,13.0,0.0,0.0,1.0,8.0,9.0
17929,8000081.512733117,57.0,10.0,0.0,0.0,0.0,5.0,18.0
17930,5871479.87226522,48.0,11.0,0.0,0.0,0.0,5.0,16.0
17931,9396733.640267983,50.0,12.0,0.0,0.0,0.0,9.0,18.0
17932,6400182.340693168,41.0,8.0,0.0,0.0,0.0,8.0,15.0
17933,1699465.5664176214,44.0,9.0,0.0,0.0,0.0,9.0,10.0
17934,7254775.472762352,53.0,9.0,0.0,0.0,1.0,4.0,14.0
17935,718183.4468795452,43.0,11.0,0.0,1.0,0.0,5.0,7.0
17936,1254589.7950605382,47.0,7.0,0.0,0.0,0.0,7.0,11.0
17937,5773959.894763515,61.0,9.0,0.0,0.0,1.0,13.0,9.0
17938,5076465.884189766,50.0,14.0,0.0,0.0,0.0,9.0,7.0
17939,4644435.681025027,44.0,7.0,0.0,0.0,0.0,4.0,10.0
17940,666970.2832519496,66.0,9.0,0.0,0.0,0.0,10.0,20.0
17941,11260529.641934473,56.0,10.0,0.0,0.0,0.0,4.0,19.0
17942,5267090.599334595,51.0,4.0,0.0,0.0,1.0,3.0,10.0
17943,3598402.1595961386,63.0,15.0,1.0,0.0,0.0,1.0,15.0
17944,3902810.396306536,49.0,14.0,0.0,0.0,1.0,5.0,11.0
17945,2817835.124760286,46.0,11.0,0.0,0.0,1.0,8.0,8.0
17946,6118372.119325969,51.0,14.0,0.0,0.0,1.0,7.0,10.0
17947,7565444.372922095,46.0,8.0,0.0,0.0,1.0,7.0,12.0
17948,6311719.7554559,50.0,15.0,0.0,0.0,0.0,6.0,13.0
17949,2977065.280057093,52.0,13.0,0.0,0.0,1.0,7.0,6.0
17950,9516553.529317833,50.0,8.0,0.0,0.0,0.0,8.0,8.0
17951,4190687.318297767,39.0,11.0,0.0,0.0,0.0,4.0,13.0
17952,10998778.727641229,57.0,10.0,0.0,0.0,0.0,6.0,16.0
17953,3363965.56151433,46.0,3.0,0.0,0.0,0.0,10.0,9.0
17954,7448487.158813046,61.0,10.0,0.0,0.0,1.0,0.0,10.0
17955,1275653.7424590802,40.0,10.0,0.0,0.0,0.0,7.0,10.0
17956,2823570.406865875,54.0,11.0,0.0,0.0,1.0,9.0,15.0
17957,11823327.749273006,55.0,9.0,0.0,0.0,0.0,10.0,19.0
17958,622097.7218651595,41.0,9.0,0.0,0.0,0.0,3.0,12.0
17959,767779.5412894925,58.0,7.0,1.0,0.0,0.0,5.0,5.0
17960,1415750.2149296189,43.0,6.0,0.0,0.0,0.0,6.0,10.0
17961,5802936.701162697,58.0,13.0,0.0,0.0,0.0,1.0,21.0
17962,5759496.705162774,50.0,18.0,0.0,0.0,0.0,3.0,15.0
17963,4894065.777100102,55.0,5.0,0.0,0.0,0.0,5.0,11.0
17964,3790843.8619362675,55.0,8.0,1.0,0.0,0.0,8.0,8.0
17965,2900581.8724189335,64.0,15.0,0.0,0.0,0.0,12.0,9.0
17966,8016875.670529325,56.0,6.0,0.0,0.0,0.0,5.0,18.0
17967,9508207.180854604,42.0,9.0,0.0,0.0,0.0,7.0,9.0
17968,2017084.2287064483,41.0,8.0,0.0,0.0,0.0,6.0,11.0
17969,22316.693041336723,47.0,5.0,0.0,0.0,1.0,6.0,14.0
17970,3737862.758687536,49.0,11.0,0.0,0.0,1.0,4.0,13.0
17971,1366694.0356180323,54.0,10.0,0.0,0.0,0.0,0.0,16.0
17972,10997500.607963584,57.0,12.0,0.0,0.0,1.0,6.0,13.0
17973,5300523.427224476,45.0,8.0,0.0,0.0,0.0,4.0,9.0
17974,6038314.044397169,50.0,16.0,0.0,1.0,0.0,11.0,5.0
17975,360893.70838473644,40.0,9.0,1.0,0.0,0.0,8.0,10.0
17976,6122084.65561492,40.0,7.0,0.0,0.0,1.0,8.0,15.0
17977,9806463.874736777,52.0,7.0,0.0,0.0,0.0,1.0,10.0
17978,782276.9622260844,50.0,11.0,0.0,0.0,0.0,7.0,12.0
17979,9060279.03913153,61.0,14.0,0.0,0.0,1.0,7.0,14.0
17980,1768240.5020971745,56.0,16.0,0.0,0.0,1.0,8.0,12.0
17981,6901226.604676565,54.0,12.0,0.0,0.0,0.0,5.0,16.0
17982,5696183.394450998,41.0,13.0,0.0,0.0,0.0,7.0,16.0
17983,2448208.8685843963,40.0,7.0,0.0,0.0,0.0,10.0,14.0
17984,1780405.446216558,63.0,6.0,0.0,0.0,0.0,4.0,12.0
17985,5065191.286636891,61.0,14.0,0.0,1.0,0.0,6.0,10.0
17986,4734376.0233920105,51.0,13.0,0.0,0.0,0.0,6.0,13.0
17987,6860512.615597861,47.0,10.0,1.0,0.0,0.0,4.0,12.0
17988,1693144.2793619777,37.0,10.0,0.0,0.0,0.0,5.0,12.0
17989,3226329.4724216107,41.0,12.0,0.0,0.0,1.0,7.0,8.0
17990,7257735.901569353,49.0,10.0,0.0,0.0,1.0,7.0,13.0
17991,6223233.09812219,58.0,10.0,0.0,0.0,0.0,6.0,8.0
17992,4766895.624315112,58.0,8.0,0.0,0.0,0.0,6.0,12.0
17993,1508134.155316512,50.0,10.0,1.0,0.0,0.0,8.0,11.0
17994,4676511.3910417,47.0,12.0,0.0,0.0,0.0,6.0,10.0
17995,4277269.652280933,43.0,12.0,0.0,1.0,0.0,5.0,17.0
17996,9205216.813462306,51.0,9.0,0.0,0.0,0.0,4.0,18.0
17997,6497706.731494862,53.0,10.0,0.0,0.0,1.0,6.0,12.0
17998,2098465.0441529504,47.0,12.0,0.0,0.0,0.0,6.0,11.0
17999,6501899.243820826,63.0,11.0,0.0,1.0,1.0,7.0,18.0
18000,4938511.848151882,41.0,13.0,0.0,0.0,0.0,6.0,10.0
18001,604908.7821954619,54.0,11.0,0.0,0.0,1.0,4.0,14.0
18002,819553.3736778917,49.0,14.0,0.0,0.0,0.0,8.0,9.0
18003,9652713.818889983,53.0,7.0,0.0,0.0,0.0,9.0,14.0
18004,6203662.731342944,39.0,6.0,0.0,0.0,0.0,8.0,7.0
18005,2459398.420180104,44.0,7.0,0.0,0.0,0.0,5.0,18.0
18006,3983897.997589745,45.0,14.0,0.0,0.0,0.0,9.0,12.0
18007,4285137.411973412,40.0,8.0,0.0,1.0,0.0,4.0,14.0
18008,6218279.290106634,47.0,11.0,1.0,0.0,0.0,11.0,11.0
18009,195.99919774848968,56.0,11.0,1.0,0.0,0.0,6.0,10.0
18010,8322352.120309383,49.0,10.0,0.0,0.0,0.0,8.0,6.0
18011,5427531.365736137,61.0,12.0,0.0,0.0,0.0,3.0,7.0
18012,5521904.82731482,51.0,14.0,0.0,0.0,0.0,8.0,9.0
18013,2295457.4728393033,60.0,14.0,0.0,0.0,1.0,5.0,12.0
18014,2601799.468984504,60.0,10.0,1.0,0.0,0.0,4.0,5.0
18015,3425896.850733687,58.0,10.0,1.0,0.0,0.0,6.0,17.0
18016,1845308.595024034,59.0,12.0,0.0,0.0,0.0,7.0,9.0
18017,290681.53540234827,56.0,11.0,0.0,0.0,1.0,8.0,12.0
18018,6128059.264022622,60.0,13.0,0.0,0.0,0.0,1.0,16.0
18019,6443211.720562398,44.0,13.0,0.0,0.0,0.0,9.0,9.0
18020,4327439.909678335,35.0,8.0,0.0,0.0,0.0,5.0,9.0
18021,5397717.607885908,49.0,16.0,1.0,0.0,1.0,3.0,6.0
18022,6570002.544732662,57.0,6.0,0.0,0.0,0.0,7.0,8.0
18023,5110074.20594725,42.0,11.0,1.0,0.0,0.0,8.0,9.0
18024,7163637.671433875,55.0,10.0,0.0,0.0,1.0,5.0,13.0
18025,1392587.8321858332,33.0,11.0,0.0,0.0,0.0,6.0,7.0
18026,3987886.124707131,51.0,10.0,0.0,0.0,1.0,8.0,11.0
18027,3980.432393447496,53.0,11.0,0.0,0.0,0.0,3.0,14.0
18028,6745331.250869919,51.0,9.0,0.0,0.0,0.0,7.0,15.0
18029,4266824.907130387,52.0,7.0,0.0,0.0,0.0,7.0,12.0
18030,2842241.0696084183,55.0,8.0,0.0,0.0,1.0,8.0,17.0
18031,9909854.862409454,49.0,10.0,1.0,0.0,0.0,9.0,13.0
18032,1542374.5157713322,59.0,4.0,1.0,0.0,1.0,3.0,11.0
18033,5632322.508840672,45.0,7.0,0.0,0.0,0.0,6.0,11.0
18034,5933889.7169207465,53.0,10.0,0.0,0.0,1.0,10.0,12.0
18035,11023690.30419082,59.0,7.0,0.0,0.0,0.0,3.0,14.0
18036,187439.84052017238,56.0,8.0,1.0,1.0,1.0,5.0,17.0
18037,891008.0402540807,56.0,18.0,0.0,0.0,0.0,7.0,12.0
18038,2202356.313295595,52.0,12.0,0.0,0.0,0.0,7.0,11.0
18039,5262432.731752758,60.0,14.0,0.0,0.0,1.0,3.0,14.0
18040,7416629.122493552,46.0,12.0,0.0,0.0,0.0,4.0,13.0
18041,4911372.802716951,51.0,7.0,0.0,0.0,1.0,3.0,6.0
18042,1128641.2338989088,47.0,9.0,0.0,0.0,0.0,7.0,11.0
18043,5356497.837017689,58.0,12.0,0.0,0.0,1.0,9.0,14.0
18044,3966837.3930455092,48.0,12.0,1.0,0.0,0.0,6.0,7.0
18045,6941845.443112909,38.0,10.0,0.0,0.0,0.0,9.0,14.0
18046,2810742.859665589,49.0,11.0,0.0,0.0,0.0,7.0,10.0
18047,6340757.578476848,57.0,9.0,0.0,0.0,0.0,4.0,10.0
18048,8375780.345543879,65.0,9.0,1.0,0.0,0.0,7.0,9.0
18049,7269334.743830748,53.0,13.0,0.0,0.0,0.0,3.0,12.0
18050,443496.0864908118,44.0,10.0,1.0,0.0,1.0,11.0,12.0
18051,9251395.0007591,49.0,10.0,0.0,0.0,0.0,5.0,20.0
18052,6681722.716474816,40.0,9.0,1.0,0.0,1.0,4.0,12.0
18053,1328631.7750590919,57.0,8.0,0.0,0.0,1.0,5.0,12.0
18054,7945534.143710032,44.0,15.0,1.0,0.0,0.0,7.0,17.0
18055,77202.87669345085,40.0,11.0,0.0,0.0,0.0,7.0,11.0
18056,5381670.789505468,47.0,14.0,0.0,0.0,0.0,6.0,12.0
18057,3709264.2181359106,52.0,8.0,1.0,0.0,1.0,6.0,12.0
18058,7995046.430452981,50.0,14.0,0.0,0.0,0.0,4.0,17.0
18059,4454737.06141967,57.0,6.0,0.0,0.0,0.0,7.0,9.0
18060,10757731.90418258,45.0,9.0,0.0,0.0,0.0,8.0,11.0
18061,4222730.691927705,45.0,8.0,0.0,0.0,0.0,7.0,14.0
18062,6451949.924165007,51.0,13.0,1.0,0.0,0.0,6.0,12.0
18063,681388.775847666,48.0,11.0,0.0,0.0,0.0,3.0,10.0
18064,7336314.9577783095,45.0,7.0,1.0,1.0,0.0,3.0,17.0
18065,6521054.466078127,47.0,12.0,0.0,0.0,0.0,5.0,13.0
18066,1415855.9794935882,49.0,11.0,1.0,0.0,0.0,7.0,11.0
18067,5269485.354877695,51.0,16.0,0.0,0.0,1.0,6.0,6.0
18068,9757078.044635938,54.0,12.0,0.0,0.0,0.0,11.0,13.0
18069,8991856.027536023,46.0,14.0,0.0,0.0,1.0,8.0,11.0
18070,4741417.00244072,60.0,9.0,0.0,0.0,0.0,6.0,9.0
18071,10472337.496061683,54.0,10.0,0.0,0.0,0.0,6.0,21.0
18072,1555912.6176033248,66.0,12.0,0.0,0.0,1.0,6.0,12.0
18073,3115279.7570651663,45.0,7.0,0.0,0.0,0.0,4.0,15.0
18074,6900638.949739373,48.0,7.0,0.0,0.0,0.0,6.0,16.0
18075,4032925.8262127815,50.0,14.0,0.0,0.0,0.0,9.0,9.0
18076,3227675.0415714094,48.0,6.0,0.0,0.0,0.0,5.0,13.0
18077,5822465.776928048,53.0,11.0,0.0,0.0,0.0,11.0,20.0
18078,6403216.781618916,51.0,11.0,0.0,0.0,0.0,6.0,19.0
18079,2066058.9646904622,45.0,11.0,0.0,0.0,0.0,3.0,13.0
18080,6963028.90868163,48.0,13.0,1.0,0.0,0.0,9.0,9.0
18081,3871026.728213974,55.0,8.0,0.0,0.0,0.0,4.0,9.0
18082,4467361.14332205,49.0,12.0,0.0,1.0,1.0,6.0,13.0
18083,5549689.688077913,36.0,12.0,0.0,0.0,0.0,3.0,16.0
18084,3119839.0933546294,59.0,10.0,0.0,0.0,0.0,7.0,9.0
18085,7386165.439782733,50.0,14.0,0.0,0.0,0.0,7.0,12.0
18086,4095809.02032884,48.0,9.0,0.0,0.0,0.0,6.0,10.0
18087,2272951.9134628596,38.0,14.0,0.0,0.0,0.0,6.0,7.0
18088,6229161.777929388,49.0,5.0,0.0,0.0,0.0,6.0,11.0
18089,4203876.845531262,48.0,6.0,0.0,0.0,0.0,5.0,17.0
18090,3656704.328359749,53.0,10.0,0.0,0.0,0.0,6.0,10.0
18091,5014406.699439887,56.0,8.0,0.0,0.0,1.0,7.0,19.0
18092,51630.14476421755,45.0,9.0,0.0,0.0,1.0,4.0,9.0
18093,4640833.548814842,72.0,6.0,1.0,0.0,1.0,7.0,22.0
18094,3487352.415244616,53.0,13.0,1.0,0.0,0.0,5.0,6.0
18095,6287555.576877919,46.0,10.0,0.0,0.0,0.0,9.0,9.0
18096,6625731.589831271,34.0,12.0,0.0,0.0,1.0,4.0,12.0
18097,6571402.079154651,43.0,13.0,0.0,0.0,1.0,8.0,10.0
18098,4562067.612652207,58.0,9.0,0.0,0.0,1.0,11.0,13.0
18099,1203023.8061774457,47.0,13.0,0.0,0.0,0.0,8.0,8.0
18100,8697845.111289516,57.0,18.0,0.0,0.0,0.0,5.0,11.0
18101,2069661.0344935283,61.0,10.0,0.0,0.0,0.0,7.0,16.0
18102,8442742.605743175,52.0,10.0,0.0,0.0,1.0,2.0,9.0
18103,2218889.4452546635,42.0,7.0,0.0,0.0,0.0,3.0,14.0
18104,4488049.198056761,48.0,9.0,0.0,0.0,0.0,11.0,13.0
18105,6512494.488054512,57.0,8.0,0.0,0.0,0.0,7.0,8.0
18106,2250038.74504104,50.0,10.0,0.0,0.0,0.0,7.0,8.0
18107,7919097.1886888845,52.0,9.0,0.0,0.0,0.0,7.0,7.0
18108,6480544.719278154,51.0,8.0,0.0,0.0,0.0,3.0,11.0
18109,6906729.314726455,44.0,8.0,0.0,0.0,0.0,5.0,11.0
18110,1161541.5269121956,50.0,8.0,0.0,0.0,0.0,9.0,12.0
18111,5812643.283986321,33.0,5.0,0.0,0.0,0.0,4.0,15.0
18112,8405487.407772552,46.0,10.0,0.0,0.0,1.0,6.0,8.0
18113,3653707.233042353,53.0,15.0,0.0,0.0,0.0,3.0,15.0
18114,4601874.500779118,52.0,12.0,0.0,0.0,1.0,11.0,17.0
18115,3513436.7917523105,36.0,10.0,0.0,0.0,0.0,7.0,23.0
18116,5849752.374229405,48.0,9.0,0.0,0.0,0.0,4.0,12.0
18117,655339.6376086744,54.0,8.0,0.0,0.0,0.0,14.0,19.0
18118,4888393.198645614,54.0,8.0,0.0,0.0,0.0,6.0,11.0
18119,2114177.464689548,46.0,9.0,1.0,0.0,1.0,4.0,11.0
18120,2529563.9269513623,55.0,11.0,0.0,0.0,1.0,9.0,10.0
18121,3181133.1581690023,52.0,4.0,0.0,0.0,1.0,7.0,20.0
18122,8550108.244065652,54.0,17.0,0.0,0.0,0.0,6.0,12.0
18123,8491884.81152725,47.0,10.0,0.0,0.0,0.0,5.0,16.0
18124,5799047.35574352,59.0,12.0,0.0,0.0,0.0,7.0,13.0
18125,5951649.210867075,57.0,6.0,0.0,1.0,0.0,6.0,13.0
18126,7267559.191909745,43.0,9.0,0.0,1.0,0.0,7.0,8.0
18127,1412341.155015695,43.0,4.0,0.0,0.0,0.0,5.0,10.0
18128,10936029.701184558,32.0,7.0,1.0,0.0,0.0,7.0,13.0
18129,7169742.345116644,48.0,9.0,0.0,0.0,0.0,10.0,11.0
18130,6778225.787585258,54.0,11.0,0.0,0.0,0.0,7.0,16.0
18131,908971.0801794701,41.0,7.0,0.0,0.0,0.0,5.0,7.0
18132,6744878.790488533,47.0,13.0,0.0,0.0,1.0,3.0,11.0
18133,5030155.367989189,55.0,11.0,0.0,0.0,1.0,5.0,17.0
18134,6683075.877677511,54.0,11.0,0.0,0.0,1.0,5.0,13.0
18135,5216922.773382382,39.0,6.0,1.0,0.0,1.0,4.0,16.0
18136,3122924.208132906,56.0,8.0,1.0,0.0,1.0,3.0,14.0
18137,6068466.124634436,54.0,11.0,0.0,0.0,0.0,6.0,15.0
18138,3646952.8574111355,40.0,9.0,0.0,0.0,0.0,9.0,6.0
18139,6994295.402674908,49.0,10.0,0.0,0.0,0.0,8.0,14.0
18140,4595857.531500181,42.0,13.0,1.0,0.0,1.0,7.0,13.0
18141,11839519.174434036,53.0,10.0,0.0,0.0,0.0,8.0,4.0
18142,4594188.5326895565,52.0,8.0,1.0,0.0,1.0,9.0,12.0
18143,2701110.9226105553,49.0,9.0,0.0,0.0,0.0,4.0,16.0
18144,8381058.871808256,56.0,6.0,0.0,0.0,0.0,8.0,11.0
18145,2923130.032106178,49.0,10.0,0.0,0.0,0.0,10.0,18.0
18146,6793637.508453256,60.0,14.0,0.0,0.0,0.0,4.0,12.0
18147,7183500.953169778,49.0,3.0,0.0,1.0,0.0,2.0,7.0
18148,2945467.780267307,59.0,7.0,0.0,0.0,1.0,8.0,10.0
18149,6833712.807609081,43.0,6.0,0.0,0.0,0.0,3.0,16.0
18150,4559880.850841608,60.0,7.0,0.0,0.0,0.0,5.0,14.0
18151,7177463.745928273,51.0,6.0,0.0,0.0,1.0,7.0,13.0
18152,5214873.1780663105,48.0,6.0,0.0,0.0,0.0,5.0,9.0
18153,2059726.7803111612,47.0,13.0,0.0,0.0,0.0,4.0,11.0
18154,779202.9635766335,53.0,20.0,0.0,0.0,0.0,5.0,12.0
18155,4320128.858061749,51.0,17.0,0.0,0.0,0.0,11.0,13.0
18156,4624415.811380057,48.0,13.0,0.0,0.0,0.0,10.0,9.0
18157,4566318.491575561,38.0,6.0,0.0,0.0,1.0,8.0,15.0
18158,4747343.736730347,46.0,12.0,0.0,0.0,1.0,8.0,13.0
18159,10476388.28336912,47.0,9.0,0.0,0.0,0.0,7.0,13.0
18160,2173449.117028912,45.0,17.0,0.0,0.0,0.0,4.0,15.0
18161,4149366.163542816,47.0,13.0,0.0,0.0,1.0,6.0,16.0
18162,232234.34949362464,43.0,11.0,0.0,0.0,1.0,7.0,13.0
18163,3742197.2812878224,50.0,7.0,0.0,0.0,0.0,6.0,15.0
18164,6213572.003837597,47.0,11.0,0.0,0.0,1.0,7.0,17.0
18165,5611128.2942984365,42.0,13.0,0.0,0.0,0.0,5.0,14.0
18166,3533226.5383663345,59.0,12.0,0.0,0.0,0.0,3.0,13.0
18167,3676064.4737076396,35.0,7.0,0.0,0.0,0.0,6.0,8.0
18168,1017636.5695407642,45.0,15.0,0.0,0.0,1.0,4.0,12.0
18169,60419.30032779928,57.0,10.0,0.0,0.0,0.0,6.0,11.0
18170,7291431.081969809,50.0,9.0,0.0,0.0,0.0,7.0,11.0
18171,5742056.301930383,42.0,12.0,0.0,0.0,1.0,9.0,13.0
18172,5053915.196524026,45.0,8.0,1.0,0.0,0.0,4.0,15.0
18173,2224951.9145111325,52.0,15.0,0.0,0.0,0.0,10.0,12.0
18174,4207425.791141711,50.0,4.0,0.0,0.0,0.0,3.0,10.0
18175,9048190.787888514,60.0,17.0,0.0,0.0,0.0,8.0,9.0
18176,4409888.356512153,48.0,10.0,0.0,0.0,0.0,5.0,13.0
18177,5417684.447557213,52.0,10.0,0.0,0.0,1.0,2.0,13.0
18178,2437676.0442275363,58.0,11.0,0.0,0.0,0.0,6.0,11.0
18179,1674946.6443512104,57.0,12.0,0.0,0.0,0.0,11.0,17.0
18180,4097708.7346473816,56.0,11.0,0.0,0.0,1.0,2.0,6.0
18181,5686701.371773571,61.0,7.0,0.0,0.0,0.0,5.0,11.0
18182,2762085.337376821,49.0,6.0,0.0,0.0,0.0,7.0,7.0
18183,2966363.135075189,41.0,10.0,1.0,0.0,1.0,3.0,4.0
18184,2443422.723826611,41.0,8.0,1.0,0.0,1.0,5.0,14.0
18185,5326560.524223322,50.0,13.0,0.0,0.0,0.0,10.0,14.0
18186,7806143.259213237,34.0,4.0,0.0,0.0,0.0,12.0,9.0
18187,3326923.6859703856,61.0,8.0,0.0,0.0,1.0,6.0,17.0
18188,5232106.494199319,46.0,9.0,0.0,0.0,1.0,7.0,13.0
18189,4001866.1004268993,49.0,6.0,0.0,0.0,0.0,3.0,14.0
18190,8579815.378456704,48.0,10.0,0.0,0.0,0.0,4.0,17.0
18191,6652005.206234732,54.0,4.0,0.0,0.0,0.0,4.0,13.0
18192,8368688.239497004,57.0,8.0,0.0,0.0,0.0,3.0,18.0
18193,8526824.065236239,40.0,8.0,0.0,0.0,1.0,6.0,17.0
18194,7884777.090870407,47.0,12.0,0.0,0.0,0.0,5.0,11.0
18195,5850250.155926132,54.0,7.0,0.0,1.0,1.0,5.0,7.0
18196,379603.6831434341,63.0,8.0,0.0,0.0,0.0,9.0,17.0
18197,3525281.4564838335,49.0,12.0,0.0,0.0,0.0,7.0,13.0
18198,8111441.762404613,51.0,13.0,0.0,0.0,0.0,6.0,9.0
18199,7271522.420450957,42.0,7.0,0.0,0.0,0.0,4.0,14.0
18200,5487576.92372089,41.0,14.0,0.0,1.0,0.0,12.0,18.0
18201,2277992.4907736923,54.0,5.0,0.0,0.0,0.0,10.0,7.0
18202,11836547.581013137,62.0,10.0,0.0,0.0,0.0,6.0,13.0
18203,9628638.289277188,46.0,10.0,0.0,0.0,0.0,5.0,16.0
18204,6466237.231204107,60.0,14.0,0.0,0.0,0.0,2.0,18.0
18205,5637655.683943197,53.0,3.0,0.0,0.0,0.0,8.0,12.0
18206,6926260.750426274,53.0,11.0,0.0,0.0,0.0,8.0,17.0
18207,7209748.595948581,47.0,13.0,0.0,0.0,1.0,5.0,12.0
18208,5670386.455848556,57.0,10.0,0.0,0.0,0.0,10.0,11.0
18209,7472762.783596068,45.0,12.0,0.0,0.0,0.0,4.0,14.0
18210,6448434.702019255,52.0,11.0,0.0,0.0,1.0,11.0,12.0
18211,7098759.104442313,41.0,18.0,0.0,0.0,1.0,3.0,4.0
18212,5462657.470756337,46.0,8.0,0.0,0.0,0.0,8.0,15.0
18213,10222456.730592556,51.0,10.0,0.0,0.0,0.0,6.0,8.0
18214,8047215.121354335,51.0,10.0,0.0,0.0,1.0,6.0,9.0
18215,5855637.07593222,49.0,10.0,0.0,0.0,0.0,7.0,12.0
18216,3238010.031161657,43.0,10.0,0.0,0.0,0.0,7.0,15.0
18217,2787774.692869727,50.0,9.0,0.0,0.0,0.0,6.0,12.0
18218,3122189.3884126833,45.0,9.0,0.0,0.0,0.0,6.0,16.0
18219,8665444.128833849,49.0,9.0,1.0,0.0,0.0,4.0,19.0
18220,11294658.263492558,59.0,14.0,0.0,0.0,0.0,5.0,12.0
18221,3454988.5766542694,53.0,9.0,0.0,0.0,1.0,6.0,12.0
18222,6409187.135794449,42.0,8.0,0.0,0.0,0.0,10.0,15.0
18223,10012306.778817732,49.0,12.0,0.0,1.0,0.0,7.0,10.0
18224,3001111.5960271037,48.0,15.0,0.0,0.0,1.0,8.0,13.0
18225,4180392.451126725,55.0,9.0,0.0,0.0,0.0,9.0,11.0
18226,983344.9910548134,48.0,9.0,0.0,1.0,1.0,6.0,6.0
18227,7594814.781950369,40.0,7.0,0.0,0.0,1.0,8.0,6.0
18228,7015314.446733372,41.0,9.0,1.0,0.0,0.0,6.0,9.0
18229,734960.2695683837,57.0,9.0,0.0,0.0,0.0,5.0,7.0
18230,7354625.429850666,41.0,15.0,0.0,0.0,1.0,10.0,16.0
18231,6367374.3180077905,53.0,9.0,0.0,0.0,0.0,3.0,7.0
18232,6027067.006322679,51.0,8.0,0.0,0.0,0.0,6.0,11.0
18233,6481756.206168975,49.0,11.0,0.0,0.0,0.0,4.0,13.0
18234,1063937.8216607734,56.0,14.0,1.0,0.0,0.0,5.0,12.0
18235,10293636.64956945,40.0,15.0,0.0,0.0,0.0,9.0,18.0
18236,768316.820813125,49.0,11.0,0.0,0.0,0.0,8.0,9.0
18237,910529.2453111075,57.0,9.0,0.0,0.0,0.0,4.0,13.0
18238,8136204.190919114,55.0,11.0,0.0,0.0,1.0,9.0,13.0
18239,3464183.4998831954,55.0,6.0,1.0,0.0,0.0,1.0,5.0
18240,7054339.271085347,46.0,10.0,0.0,0.0,1.0,15.0,15.0
18241,10086374.170706978,50.0,9.0,0.0,0.0,0.0,7.0,6.0
18242,5560689.42720813,49.0,11.0,0.0,0.0,1.0,5.0,10.0
18243,7414141.2288006935,59.0,12.0,1.0,0.0,0.0,6.0,14.0
18244,1937938.5063825995,45.0,6.0,0.0,0.0,0.0,7.0,14.0
18245,880311.9082150911,55.0,8.0,0.0,0.0,1.0,5.0,7.0
18246,3744274.2545540603,55.0,10.0,0.0,0.0,0.0,7.0,17.0
18247,5052548.413607301,53.0,7.0,0.0,0.0,0.0,7.0,18.0
18248,3713804.910894272,57.0,14.0,0.0,0.0,0.0,3.0,8.0
18249,1119198.1462216824,57.0,5.0,0.0,0.0,0.0,7.0,9.0
18250,4500525.10316781,63.0,7.0,0.0,0.0,0.0,4.0,16.0
18251,8028668.303849223,45.0,11.0,0.0,0.0,1.0,10.0,8.0
18252,7650630.112599527,60.0,10.0,0.0,0.0,0.0,6.0,7.0
18253,3512591.3931914736,34.0,6.0,0.0,0.0,1.0,5.0,14.0
18254,493603.5143739348,48.0,11.0,0.0,1.0,1.0,1.0,10.0
18255,7808906.266232774,44.0,3.0,0.0,0.0,0.0,12.0,15.0
18256,1534724.3478890648,58.0,9.0,0.0,0.0,0.0,6.0,9.0
18257,8338191.702454058,53.0,10.0,0.0,0.0,0.0,6.0,12.0
18258,1669528.6127517289,48.0,9.0,0.0,0.0,1.0,5.0,10.0
18259,4323951.194232751,50.0,14.0,0.0,0.0,0.0,7.0,13.0
18260,9458080.36873084,41.0,12.0,1.0,0.0,1.0,8.0,9.0
18261,5663528.390277941,52.0,7.0,0.0,0.0,1.0,7.0,9.0
18262,3258970.351021097,57.0,7.0,1.0,0.0,1.0,5.0,21.0
18263,2975137.2658382254,38.0,13.0,0.0,0.0,1.0,5.0,14.0
18264,5004404.881817491,43.0,8.0,0.0,0.0,0.0,6.0,13.0
18265,5129505.850805584,62.0,8.0,0.0,0.0,0.0,4.0,8.0
18266,5392581.366348358,42.0,15.0,0.0,0.0,0.0,6.0,6.0
18267,4622546.7636985425,47.0,17.0,0.0,1.0,0.0,5.0,10.0
18268,10179625.410182383,43.0,12.0,0.0,0.0,1.0,7.0,11.0
18269,5059163.690361039,56.0,11.0,0.0,0.0,0.0,5.0,11.0
18270,1269074.5795120872,47.0,14.0,0.0,0.0,0.0,4.0,9.0
